timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673612787777,22888,HTTP Request-1,200,OK,LoadtestingSample 1-13,text,true,,113311,115,34,34,https://pathao.com/bn/,22576,0,0
1673612786164,24513,HTTP Request,200,OK,LoadtestingSample 1-52,text,true,,115949,227,33,33,https://pathao.com/bn/,1599,0,1398
1673612786164,1600,HTTP Request-0,302,Found,LoadtestingSample 1-52,text,true,,2630,112,33,33,https://pathao.com/,1599,0,1398
1673612787764,22913,HTTP Request-1,200,OK,LoadtestingSample 1-52,text,true,,113319,115,33,33,https://pathao.com/bn/,22542,0,0
1673612786191,24508,HTTP Request,200,OK,LoadtestingSample 1-54,text,true,,115941,227,32,32,https://pathao.com/bn/,1593,0,1405
1673612786191,1593,HTTP Request-0,302,Found,LoadtestingSample 1-54,text,true,,2630,112,32,32,https://pathao.com/,1593,0,1405
1673612787785,22914,HTTP Request-1,200,OK,LoadtestingSample 1-54,text,true,,113311,115,32,32,https://pathao.com/bn/,22540,0,0
1673612786483,24217,HTTP Request,200,OK,LoadtestingSample 1-84,text,true,,115950,227,32,32,https://pathao.com/bn/,1288,0,1087
1673612786483,1289,HTTP Request-0,302,Found,LoadtestingSample 1-84,text,true,,2634,112,32,32,https://pathao.com/,1288,0,1087
1673612787772,22928,HTTP Request-1,200,OK,LoadtestingSample 1-84,text,true,,113316,115,32,32,https://pathao.com/bn/,22529,0,0
1673612785947,24756,HTTP Request,200,OK,LoadtestingSample 1-3,text,true,,115949,227,30,30,https://pathao.com/bn/,1837,0,1657
1673612785947,1837,HTTP Request-0,302,Found,LoadtestingSample 1-3,text,true,,2634,112,30,30,https://pathao.com/,1837,0,1657
1673612787785,22918,HTTP Request-1,200,OK,LoadtestingSample 1-3,text,true,,113315,115,30,30,https://pathao.com/bn/,22582,0,0
1673612786543,24298,HTTP Request,200,OK,LoadtestingSample 1-90,text,true,,115941,227,29,29,https://pathao.com/bn/,1221,0,1031
1673612786543,1221,HTTP Request-0,302,Found,LoadtestingSample 1-90,text,true,,2626,112,29,29,https://pathao.com/,1221,0,1031
1673612787764,23077,HTTP Request-1,200,OK,LoadtestingSample 1-90,text,true,,113315,115,29,29,https://pathao.com/bn/,22622,0,0
1673612786003,25079,HTTP Request,200,OK,LoadtestingSample 1-36,text,true,,115960,227,28,28,https://pathao.com/bn/,1758,0,1578
1673612786003,1758,HTTP Request-0,302,Found,LoadtestingSample 1-36,text,true,,2634,112,28,28,https://pathao.com/,1758,0,1578
1673612787761,23321,HTTP Request-1,200,OK,LoadtestingSample 1-36,text,true,,113326,115,28,28,https://pathao.com/bn/,22555,0,0
1673612785943,25359,HTTP Request,200,OK,LoadtestingSample 1-30,text,true,,115955,227,27,27,https://pathao.com/bn/,1844,0,1658
1673612785943,1844,HTTP Request-0,302,Found,LoadtestingSample 1-30,text,true,,2634,112,27,27,https://pathao.com/,1844,0,1658
1673612787788,23514,HTTP Request-1,200,OK,LoadtestingSample 1-30,text,true,,113321,115,27,27,https://pathao.com/bn/,22953,0,0
1673612785948,25580,HTTP Request,200,OK,LoadtestingSample 1-27,text,true,,115943,227,26,26,https://pathao.com/bn/,1846,0,1665
1673612785948,1846,HTTP Request-0,302,Found,LoadtestingSample 1-27,text,true,,2630,112,26,26,https://pathao.com/,1846,0,1665
1673612787794,23734,HTTP Request-1,200,OK,LoadtestingSample 1-27,text,true,,113313,115,26,26,https://pathao.com/bn/,23031,0,0
1673612785954,25575,HTTP Request,200,OK,LoadtestingSample 1-31,text,true,,115947,227,26,26,https://pathao.com/bn/,1846,0,1662
1673612785954,1846,HTTP Request-0,302,Found,LoadtestingSample 1-31,text,true,,2634,112,26,26,https://pathao.com/,1846,0,1662
1673612787800,23729,HTTP Request-1,200,OK,LoadtestingSample 1-31,text,true,,113313,115,26,26,https://pathao.com/bn/,23028,0,0
1673612786362,25182,HTTP Request,200,OK,LoadtestingSample 1-72,text,true,,115946,227,24,24,https://pathao.com/bn/,1408,0,1236
1673612786362,1408,HTTP Request-0,302,Found,LoadtestingSample 1-72,text,true,,2630,112,24,24,https://pathao.com/,1408,0,1236
1673612787770,23774,HTTP Request-1,200,OK,LoadtestingSample 1-72,text,true,,113316,115,24,24,https://pathao.com/bn/,23068,0,0
1673612786023,25528,HTTP Request,200,OK,LoadtestingSample 1-38,text,true,,115949,227,23,23,https://pathao.com/bn/,1766,0,1600
1673612786023,1766,HTTP Request-0,302,Found,LoadtestingSample 1-38,text,true,,2630,112,23,23,https://pathao.com/,1766,0,1600
1673612787790,23761,HTTP Request-1,200,OK,LoadtestingSample 1-38,text,true,,113319,115,23,23,https://pathao.com/bn/,23061,0,0
1673612786305,25326,HTTP Request,200,OK,LoadtestingSample 1-66,text,true,,115949,227,22,22,https://pathao.com/bn/,1481,0,1279
1673612786305,1482,HTTP Request-0,302,Found,LoadtestingSample 1-66,text,true,,2636,112,22,22,https://pathao.com/,1481,0,1279
1673612787787,23844,HTTP Request-1,200,OK,LoadtestingSample 1-66,text,true,,113313,115,22,22,https://pathao.com/bn/,23084,0,0
1673612786074,25810,HTTP Request,200,OK,LoadtestingSample 1-43,text,true,,115949,227,21,21,https://pathao.com/bn/,1722,0,1545
1673612786074,1722,HTTP Request-0,302,Found,LoadtestingSample 1-43,text,true,,2632,112,21,21,https://pathao.com/,1722,0,1545
1673612787796,24088,HTTP Request-1,200,OK,LoadtestingSample 1-43,text,true,,113317,115,21,21,https://pathao.com/bn/,23140,0,0
1673612786524,25369,HTTP Request,200,OK,LoadtestingSample 1-88,text,true,,115949,227,20,20,https://pathao.com/bn/,1271,0,1087
1673612786524,1271,HTTP Request-0,302,Found,LoadtestingSample 1-88,text,true,,2632,112,20,20,https://pathao.com/,1271,0,1087
1673612787796,24097,HTTP Request-1,200,OK,LoadtestingSample 1-88,text,true,,113317,115,20,20,https://pathao.com/bn/,23286,0,0
1673612786234,25661,HTTP Request,200,OK,LoadtestingSample 1-59,text,true,,115951,227,20,20,https://pathao.com/bn/,1560,0,1363
1673612786173,25722,HTTP Request,200,OK,LoadtestingSample 1-53,text,true,,115951,227,20,20,https://pathao.com/bn/,1619,0,1439
1673612786234,1560,HTTP Request-0,302,Found,LoadtestingSample 1-59,text,true,,2638,112,20,20,https://pathao.com/,1560,0,1363
1673612786173,1620,HTTP Request-0,302,Found,LoadtestingSample 1-53,text,true,,2636,112,20,20,https://pathao.com/,1619,0,1439
1673612787794,24101,HTTP Request-1,200,OK,LoadtestingSample 1-59,text,true,,113313,115,20,20,https://pathao.com/bn/,23292,0,0
1673612787793,24102,HTTP Request-1,200,OK,LoadtestingSample 1-53,text,true,,113315,115,20,20,https://pathao.com/bn/,23278,0,0
1673612785950,26394,HTTP Request,200,OK,LoadtestingSample 1-28,text,true,,115953,227,17,17,https://pathao.com/bn/,1852,0,1669
1673612785950,1853,HTTP Request-0,302,Found,LoadtestingSample 1-28,text,true,,2642,112,17,17,https://pathao.com/,1852,0,1669
1673612787803,24541,HTTP Request-1,200,OK,LoadtestingSample 1-28,text,true,,113311,115,17,17,https://pathao.com/bn/,23518,0,0
1673612786403,25943,HTTP Request,200,OK,LoadtestingSample 1-76,text,true,,115955,227,17,17,https://pathao.com/bn/,1393,0,1192
1673612786403,1393,HTTP Request-0,302,Found,LoadtestingSample 1-76,text,true,,2640,112,17,17,https://pathao.com/,1393,0,1192
1673612787796,24550,HTTP Request-1,200,OK,LoadtestingSample 1-76,text,true,,113315,115,17,17,https://pathao.com/bn/,23088,0,0
1673612786113,26234,HTTP Request,200,OK,LoadtestingSample 1-47,text,true,,115962,227,16,16,https://pathao.com/bn/,1685,0,1508
1673612786113,1685,HTTP Request-0,302,Found,LoadtestingSample 1-47,text,true,,2640,112,16,16,https://pathao.com/,1685,0,1508
1673612787798,24549,HTTP Request-1,200,OK,LoadtestingSample 1-47,text,true,,113322,115,16,16,https://pathao.com/bn/,23299,0,0
1673612786032,26328,HTTP Request,200,OK,LoadtestingSample 1-39,text,true,,115948,227,14,14,https://pathao.com/bn/,1770,0,1590
1673612786032,1770,HTTP Request-0,302,Found,LoadtestingSample 1-39,text,true,,2632,112,14,14,https://pathao.com/,1770,0,1590
1673612787802,24558,HTTP Request-1,200,OK,LoadtestingSample 1-39,text,true,,113316,115,14,14,https://pathao.com/bn/,23553,0,0
1673612786223,26341,HTTP Request,200,OK,LoadtestingSample 1-58,text,true,,115947,227,13,13,https://pathao.com/bn/,1596,0,1401
1673612786223,1597,HTTP Request-0,302,Found,LoadtestingSample 1-58,text,true,,2634,112,13,13,https://pathao.com/,1596,0,1401
1673612787820,24744,HTTP Request-1,200,OK,LoadtestingSample 1-58,text,true,,113313,115,13,13,https://pathao.com/bn/,23876,0,0
1673612786061,26505,HTTP Request,200,OK,LoadtestingSample 1-42,text,true,,115957,227,12,12,https://pathao.com/bn/,1916,0,1501
1673612785984,26582,HTTP Request,200,OK,LoadtestingSample 1-34,text,true,,115955,227,12,12,https://pathao.com/bn/,1833,0,1633
1673612786061,1916,HTTP Request-0,302,Found,LoadtestingSample 1-42,text,true,,2640,112,12,12,https://pathao.com/,1916,0,1501
1673612785984,1834,HTTP Request-0,302,Found,LoadtestingSample 1-34,text,true,,2638,112,12,12,https://pathao.com/,1833,0,1633
1673612787977,24589,HTTP Request-1,200,OK,LoadtestingSample 1-42,text,true,,113317,115,12,12,https://pathao.com/bn/,23994,0,0
1673612787819,24747,HTTP Request-1,200,OK,LoadtestingSample 1-34,text,true,,113317,115,12,12,https://pathao.com/bn/,24079,0,0
1673612786285,26284,HTTP Request,200,OK,LoadtestingSample 1-64,text,true,,115943,227,10,10,https://pathao.com/bn/,1520,0,1328
1673612786285,1521,HTTP Request-0,302,Found,LoadtestingSample 1-64,text,true,,2630,112,10,10,https://pathao.com/,1520,0,1328
1673612787806,24763,HTTP Request-1,200,OK,LoadtestingSample 1-64,text,true,,113313,115,10,10,https://pathao.com/bn/,23508,0,0
1673612786612,26080,HTTP Request,200,OK,LoadtestingSample 1-97,text,true,,115956,227,9,9,https://pathao.com/bn/,1215,0,1005
1673612786612,1215,HTTP Request-0,302,Found,LoadtestingSample 1-97,text,true,,2632,112,9,9,https://pathao.com/,1215,0,1005
1673612787827,24865,HTTP Request-1,200,OK,LoadtestingSample 1-97,text,true,,113324,115,9,9,https://pathao.com/bn/,23286,0,0
1673612785975,26720,HTTP Request,200,OK,LoadtestingSample 1-33,text,true,,115941,227,8,8,https://pathao.com/bn/,1817,0,1623
1673612786574,26121,HTTP Request,200,OK,LoadtestingSample 1-93,text,true,,115949,227,8,8,https://pathao.com/bn/,1225,0,1009
1673612785975,1817,HTTP Request-0,302,Found,LoadtestingSample 1-33,text,true,,2630,112,8,8,https://pathao.com/,1817,0,1623
1673612787792,24903,HTTP Request-1,200,OK,LoadtestingSample 1-33,text,true,,113311,115,8,8,https://pathao.com/bn/,23269,0,0
1673612786574,1226,HTTP Request-0,302,Found,LoadtestingSample 1-93,text,true,,2632,112,8,8,https://pathao.com/,1225,0,1009
1673612787800,24895,HTTP Request-1,200,OK,LoadtestingSample 1-93,text,true,,113317,115,8,8,https://pathao.com/bn/,23526,0,0
1673612785942,26763,HTTP Request,200,OK,LoadtestingSample 1-6,text,true,,115951,227,6,6,https://pathao.com/bn/,1925,0,1600
1673612786324,26381,HTTP Request,200,OK,LoadtestingSample 1-68,text,true,,115953,227,6,6,https://pathao.com/bn/,1504,0,1298
1673612785942,1925,HTTP Request-0,302,Found,LoadtestingSample 1-6,text,true,,2634,112,6,6,https://pathao.com/,1925,0,1600
1673612786324,1504,HTTP Request-0,302,Found,LoadtestingSample 1-68,text,true,,2636,112,6,6,https://pathao.com/,1504,0,1298
1673612785947,26758,HTTP Request,200,OK,LoadtestingSample 1-9,text,true,,115953,227,6,6,https://pathao.com/bn/,2451,0,1603
1673612787868,24837,HTTP Request-1,200,OK,LoadtestingSample 1-6,text,true,,113317,115,6,6,https://pathao.com/bn/,23776,0,0
1673612786333,26372,HTTP Request,200,OK,LoadtestingSample 1-69,text,true,,115950,227,6,6,https://pathao.com/bn/,1623,0,1291
1673612785947,2451,HTTP Request-0,302,Found,LoadtestingSample 1-9,text,true,,2638,112,6,6,https://pathao.com/,2451,0,1603
1673612787828,24877,HTTP Request-1,200,OK,LoadtestingSample 1-68,text,true,,113317,115,6,6,https://pathao.com/bn/,23810,0,0
1673612786333,1623,HTTP Request-0,302,Found,LoadtestingSample 1-69,text,true,,2628,112,6,6,https://pathao.com/,1623,0,1291
1673612787957,24748,HTTP Request-1,200,OK,LoadtestingSample 1-69,text,true,,113322,115,6,6,https://pathao.com/bn/,23949,0,0
1673612788400,24305,HTTP Request-1,200,OK,LoadtestingSample 1-9,text,true,,113315,115,6,6,https://pathao.com/bn/,23478,0,0
1673612786412,26369,HTTP Request,200,OK,LoadtestingSample 1-77,text,true,,115956,227,2,2,https://pathao.com/bn/,1987,0,1145
1673612786412,1987,HTTP Request-0,302,Found,LoadtestingSample 1-77,text,true,,2636,112,2,2,https://pathao.com/,1987,0,1145
1673612788400,24381,HTTP Request-1,200,OK,LoadtestingSample 1-77,text,true,,113320,115,2,2,https://pathao.com/bn/,23715,0,0
1673612786083,26715,HTTP Request,200,OK,LoadtestingSample 1-44,text,true,,115952,227,1,1,https://pathao.com/bn/,1738,0,1518
1673612786083,1739,HTTP Request-0,302,Found,LoadtestingSample 1-44,text,true,,2632,112,1,1,https://pathao.com/,1738,0,1518
1673612787822,24976,HTTP Request-1,200,OK,LoadtestingSample 1-44,text,true,,113320,115,1,1,https://pathao.com/bn/,24298,0,0
